,name,id,latitude,longitude,altitude,velocity,visibility,footprint,timestamp,daynum,solar_lat,solar_lon,units
0,iss,25544,-16.047565246083,-163.32709970995,426.3346722893,27558.259992324,daylight,4539.5520349052,2021-10-13 16:18:29,2459501.1795023,-8.028635068068,291.91871580628,kilometers
0,iss,25544,-14.508217479259,-162.12516136423,425.8146406621,27559.724463066,daylight,4536.9282250221,2021-10-13 16:19:00,2459501.1798611,-8.0287686937456,291.78952798153,kilometers
0,iss,25544,-13.011080118648,-160.9792788371,425.32806305459,27561.128141767,daylight,4534.4715268785,2021-10-13 16:19:30,2459501.1802083,-8.0288980087143,291.66450748461,kilometers
0,iss,25544,-11.457245779854,-159.81096458599,424.84391107723,27562.561730081,daylight,4532.0254609098,2021-10-13 16:20:01,2459501.1805671,-8.0290316339236,291.53531966043,kilometers
0,iss,25544,-9.8973894785587,-158.65660454024,424.38003821059,27563.975375428,daylight,4529.6803371391,2021-10-13 16:20:32,2459501.1809259,-8.0291652588906,291.40613183654,kilometers
0,iss,25544,-8.3323713328284,-157.51416122732,423.9376760143,27565.366409312,daylight,4527.4425795173,2021-10-13 16:21:03,2459501.1812847,-8.029298883797,291.27694384527,kilometers
0,iss,25544,-6.8137150809135,-156.41804674509,423.53111702685,27566.688669285,daylight,4525.3847466131,2021-10-13 16:21:33,2459501.1816319,-8.0294281978465,291.15192334946,kilometers
0,iss,25544,-5.2409703145341,-155.29328870378,423.13422635207,27568.028016278,daylight,4523.3747484033,2021-10-13 16:22:04,2459501.1819907,-8.029561822103,291.02273552641,kilometers
0,iss,25544,-3.6654934561668,-154.17465705184,422.76179934921,27569.337770276,daylight,4521.4876513545,2021-10-13 16:22:35,2459501.1823495,-8.0296954461229,290.89354770366,kilometers
0,iss,25544,-2.1389790680157,-153.09616047931,422.42538162749,27570.575200833,daylight,4519.7821877697,2021-10-13 16:23:05,2459501.1826968,-8.0298247594848,290.76852720867,kilometers
0,iss,25544,-0.56041881045447,-151.98407389455,422.10314582548,27571.8210157,daylight,4518.1478827226,2021-10-13 16:23:36,2459501.1830556,-8.0299583830307,290.63933938647,kilometers
0,iss,25544,1.0185561797024,-150.87253930516,421.80720253683,27573.031791787,daylight,4516.6462916976,2021-10-13 16:24:07,2459501.1834144,-8.0300920063401,290.51015156457,kilometers
0,iss,25544,2.5462624109574,-149.79562980126,421.54617350642,27574.168762848,daylight,4515.3213471137,2021-10-13 16:24:37,2459501.1837616,-8.030221319017,290.38513107041,kilometers
0,iss,25544,4.1237920003953,-148.67973004292,421.3028722161,27575.306476672,daylight,4514.0859588518,2021-10-13 16:25:08,2459501.1841204,-8.0303549420256,290.2559430814,kilometers
0,iss,25544,5.6994238770446,-147.5588257817,421.08652143299,27576.40533568,daylight,4512.9870682727,2021-10-13 16:25:39,2459501.1844792,-8.0304885646243,290.12675526035,kilometers
0,iss,25544,7.2216757242805,-146.4675197186,420.90277046839,27577.430894599,daylight,4512.0535026723,2021-10-13 16:26:09,2459501.1848264,-8.0306178766108,290.00173476701,kilometers
0,iss,25544,8.7912426754127,-145.33117761617,420.73920185897,27578.450816844,daylight,4511.2222774363,2021-10-13 16:26:40,2459501.1851852,-8.0307514987355,289.87254694651,kilometers
0,iss,25544,10.356507810329,-144.18408680372,420.60207493913,27579.429728903,daylight,4510.5252800418,2021-10-13 16:27:11,2459501.185544,-8.0308851206236,289.74335912632,kilometers
0,iss,25544,11.866383265439,-143.06186951983,420.49414767579,27580.337676462,daylight,4509.9766081641,2021-10-13 16:27:41,2459501.1858912,-8.0310144319251,289.6183386338,kilometers
0,iss,25544,13.420671766248,-141.88770351216,420.40769319642,27581.23501209,daylight,4509.5370391859,2021-10-13 16:28:12,2459501.18625,-8.0311480533364,289.48915081416,kilometers
0,iss,25544,14.968048453497,-140.6966563449,420.34606289569,27582.090794861,daylight,4509.2236543228,2021-10-13 16:28:43,2459501.1866088,-8.0312816746897,289.35996282715,kilometers
0,iss,25544,16.4580326608,-139.52589836567,420.30932526446,27582.879557454,daylight,4509.036833948,2021-10-13 16:29:13,2459501.186956,-8.0314109852979,289.23494233545,kilometers
0,iss,25544,17.988994625731,-138.29517567857,420.29416990194,27583.654200841,daylight,4508.9597622535,2021-10-13 16:29:44,2459501.1873148,-8.031544606004,289.10575451667,kilometers
0,iss,25544,19.51009928058,-137.04085107392,420.30121862277,27584.388247113,daylight,4508.9956083037,2021-10-13 16:30:15,2459501.1876736,-8.0316782264706,288.97656669817,kilometers
0,iss,25544,20.971722864527,-135.80222550104,420.32816129717,27585.060554353,daylight,4509.1326212339,2021-10-13 16:30:45,2459501.1880208,-8.0318075363965,288.85154620731,kilometers
0,iss,25544,22.470185620953,-134.49426489019,420.37565280142,27585.716694255,daylight,4509.3741198021,2021-10-13 16:31:16,2459501.1883796,-8.0319411563863,288.72235838936,kilometers
0,iss,25544,23.955366842756,-133.15519719414,420.44187535434,27586.334519787,daylight,4509.710841122,2021-10-13 16:31:47,2459501.1887384,-8.0320747761421,288.59317057172,kilometers
0,iss,25544,25.425975788024,-131.78228707271,420.52549844213,27586.915060846,daylight,4510.1359950347,2021-10-13 16:32:18,2459501.1890972,-8.0322083958343,288.46398258671,kilometers
0,iss,25544,26.880633586978,-130.37269433504,420.62512313922,27587.459460169,daylight,4510.6424400725,2021-10-13 16:32:49,2459501.189456,-8.0323420151083,288.33479476963,kilometers
0,iss,25544,28.317876544263,-128.92346134835,420.73929095145,27587.968967432,daylight,4511.2227302386,2021-10-13 16:33:20,2459501.1898148,-8.0324756341456,288.20560695285,kilometers
0,iss,25544,29.690702811728,-127.48034622078,420.86220098812,27588.430081194,daylight,4511.8473535327,2021-10-13 16:33:50,2459501.190162,-8.0326049426882,288.08058646364,kilometers
0,iss,25544,31.089007395168,-125.94405220743,421.00053646074,27588.87492821,daylight,4512.5502421255,2021-10-13 16:34:21,2459501.1905208,-8.0327385612487,287.95139864741,kilometers
0,iss,25544,32.464929492409,-124.35870402466,421.14881711985,27589.289098061,daylight,4513.3035144532,2021-10-13 16:34:52,2459501.1908796,-8.032872179575,287.82221083148,kilometers
0,iss,25544,33.773356222285,-122.77462127645,421.30026640498,27589.662161905,daylight,4514.0727253364,2021-10-13 16:35:22,2459501.1912269,-8.0330014874297,287.69719034309,kilometers
0,iss,25544,35.0995269134,-121.0828519601,421.46339743417,27590.020548762,daylight,4514.9010890385,2021-10-13 16:35:53,2459501.1915856,-8.0331351054552,287.56800236006,kilometers
0,iss,25544,36.397235802563,-119.33185504968,421.63165340231,27590.352996097,daylight,4515.7552825738,2021-10-13 16:36:24,2459501.1919444,-8.0332687230707,287.43881454498,kilometers
0,iss,25544,37.664146079841,-117.51812537686,421.80340172531,27590.661163507,daylight,4516.6270027436,2021-10-13 16:36:55,2459501.1923032,-8.0334023404465,287.30962673019,kilometers
0,iss,25544,38.858512827488,-115.69989560784,421.97140689057,27590.937845709,daylight,4517.4795257758,2021-10-13 16:37:25,2459501.1926505,-8.0335316473759,287.18460624289,kilometers
0,iss,25544,40.057371571885,-113.75263833265,422.14530879893,27591.203113217,daylight,4518.3617645218,2021-10-13 16:37:56,2459501.1930093,-8.0336652642805,287.05541842866,kilometers
0,iss,25544,41.21753575876,-111.73261107466,422.31795368589,27591.449044379,daylight,4519.2374183463,2021-10-13 16:38:27,2459501.1933681,-8.0337988809481,286.92623061473,kilometers
0,iss,25544,42.300615746214,-109.70558906757,422.48238243998,27591.670169862,daylight,4520.0712076031,2021-10-13 16:38:57,2459501.1937153,-8.0339281871867,286.80121012825,kilometers
0,iss,25544,43.375747940316,-107.53377194852,422.64810177382,27591.882786593,daylight,4520.9113513541,2021-10-13 16:39:28,2459501.1940741,-8.0340618035561,286.67202214722,kilometers
0,iss,25544,44.402831831968,-105.28117289676,422.80813406292,27592.080797305,daylight,4521.7224828642,2021-10-13 16:39:59,2459501.1944329,-8.03419541951,286.54283433413,kilometers
0,iss,25544,45.347789649701,-103.02264014729,422.95628605104,27592.259921434,daylight,4522.4732402618,2021-10-13 16:40:29,2459501.1947801,-8.0343247250661,286.41781384849,kilometers
0,iss,25544,46.270146559594,-100.6065243584,423.10115289989,27592.433489123,daylight,4523.2072032524,2021-10-13 16:41:00,2459501.1951389,-8.0344583405457,286.28862603596,kilometers
0,iss,25544,47.133899675394,-98.106468549644,423.23643198541,27592.596675421,daylight,4523.892458965,2021-10-13 16:41:31,2459501.1954977,-8.0345919557914,286.15943822373,kilometers
0,iss,25544,47.910498009439,-95.607758000447,423.35712296759,27592.745903155,daylight,4524.5037117925,2021-10-13 16:42:01,2459501.1958449,-8.0347212606565,286.03441773891,kilometers
0,iss,25544,48.648099425918,-92.945529116273,423.47022406418,27592.892257639,daylight,4525.076433345,2021-10-13 16:42:32,2459501.1962037,-8.0348548754278,285.90522992724,kilometers
0,iss,25544,49.316130538978,-90.204718139039,423.57054814496,27593.031689363,daylight,4525.584380588,2021-10-13 16:43:03,2459501.1965625,-8.0349884901328,285.77604194819,kilometers
0,iss,25544,49.893027546732,-87.481580102731,423.65463388477,27593.160930863,daylight,4526.0100584757,2021-10-13 16:43:33,2459501.1969097,-8.0351177943125,285.6510214642,kilometers
0,iss,25544,50.413978302797,-84.600148982838,423.72732192308,27593.28941334,daylight,4526.3779969601,2021-10-13 16:44:04,2459501.1972685,-8.03525140837,285.52183365337,kilometers
0,iss,25544,50.855454898467,-81.657170230796,423.78490371235,27593.413451961,daylight,4526.6694434373,2021-10-13 16:44:35,2459501.1976273,-8.0353850221933,285.39264584285,kilometers
0,iss,25544,51.214699979857,-78.66118850298,423.82680856294,27593.533632103,daylight,4526.8815277113,2021-10-13 16:45:06,2459501.1979861,-8.0355186357716,285.26345803259,kilometers
0,iss,25544,51.481856943502,-75.720638484379,423.8520035785,27593.646687904,daylight,4527.0090361467,2021-10-13 16:45:36,2459501.1983333,-8.0356479390311,285.13843754971,kilometers
0,iss,25544,51.672931740943,-72.65012085644,423.86183440906,27593.760464029,daylight,4527.0587874105,2021-10-13 16:46:07,2459501.1986921,-8.0357815521406,285.00924974002,kilometers
0,iss,25544,51.776330388799,-69.558789731551,423.85497167276,27593.871317272,daylight,4527.0240569662,2021-10-13 16:46:38,2459501.1990509,-8.0359151651836,284.88006176297,kilometers
0,iss,25544,51.792228320804,-66.55900676882,423.83233299578,27593.975846543,daylight,4526.9094864653,2021-10-13 16:47:08,2459501.1993981,-8.036044467752,284.75504128089,kilometers
0,iss,25544,51.721571403764,-63.46304226231,423.79241850058,27594.080918956,daylight,4526.7074773591,2021-10-13 16:47:39,2459501.1997569,-8.036178080153,284.62585347207,kilometers
0,iss,25544,51.562893994123,-60.383302994374,423.73583907349,27594.182758486,daylight,4526.4211074058,2021-10-13 16:48:10,2459501.2001157,-8.0363116923088,284.49666566352,kilometers
0,iss,25544,51.326554971155,-57.429700925261,423.66544914028,27594.27787125,daylight,4526.0648063663,2021-10-13 16:48:40,2459501.200463,-8.0364409941918,284.37164518228,kilometers
0,iss,25544,50.998407047344,-54.416314316198,423.57690950972,27594.372086993,daylight,4525.6165862391,2021-10-13 16:49:11,2459501.2008218,-8.0365746058787,284.24245737431,kilometers
0,iss,25544,50.587091456985,-51.452384859101,423.47278098312,27594.461514101,daylight,4525.0893800535,2021-10-13 16:49:42,2459501.2011806,-8.036708217326,284.11326956662,kilometers
0,iss,25544,50.112309712487,-48.639683931898,423.35772543402,27594.542749527,daylight,4524.5067627976,2021-10-13 16:50:12,2459501.2015278,-8.0368375185179,283.9882490862,kilometers
0,iss,25544,49.545304735685,-45.79819130306,423.22475511853,27594.620311233,daylight,4523.8333148336,2021-10-13 16:50:43,2459501.2018866,-8.0369711296694,283.85906111141,kilometers
0,iss,25544,48.903885128146,-43.028950967602,423.07827456009,27594.690351745,daylight,4523.0913005811,2021-10-13 16:51:14,2459501.2022454,-8.0371047404026,283.72987330457,kilometers
0,iss,25544,48.191534758688,-40.336821350658,422.91919514594,27594.751707404,daylight,4522.2852970726,2021-10-13 16:51:45,2459501.2026042,-8.0372383508988,283.60068549802,kilometers
0,iss,25544,47.438043841213,-37.808243127313,422.75420291996,27594.801614004,daylight,4521.4491500539,2021-10-13 16:52:15,2459501.2029514,-8.0373676511731,283.47566501871,kilometers
0,iss,25544,46.596782348734,-35.27680103505,422.57337261705,27594.842057082,daylight,4520.532522134,2021-10-13 16:52:46,2459501.2033102,-8.0375012611949,283.34647721271,kilometers
0,iss,25544,45.695515540428,-32.829163506036,422.38321329931,27594.869732718,daylight,4519.5683608128,2021-10-13 16:53:17,2459501.203669,-8.0376348709798,283.21728940702,kilometers
0,iss,25544,44.769655667242,-30.540322770069,422.19150472548,27594.882890092,daylight,4518.5960902661,2021-10-13 16:53:47,2459501.2040162,-8.0377641705656,283.09226892853,kilometers
0,iss,25544,43.760985791814,-28.256888967682,421.98677881849,27594.880812843,daylight,4517.557519071,2021-10-13 16:54:18,2459501.204375,-8.0378977800519,282.96308095573,kilometers
0,iss,25544,42.702976536598,-26.054972171758,421.7767200366,27594.861119104,daylight,4516.4915914997,2021-10-13 16:54:49,2459501.2047338,-8.0380313891253,282.83389315088,kilometers
0,iss,25544,41.635285538245,-23.99969061469,421.56975223922,27594.823628425,daylight,4515.4410487387,2021-10-13 16:55:19,2459501.205081,-8.0381606880226,282.70887267322,kilometers
0,iss,25544,40.489861636622,-21.951503133363,421.35356954488,27594.764082125,daylight,4514.3434139497,2021-10-13 16:55:50,2459501.2054398,-8.0382942966216,282.57968486893,kilometers
0,iss,25544,39.304624024916,-19.977248155587,421.13659497135,27594.681566015,daylight,4513.2414311932,2021-10-13 16:56:21,2459501.2057986,-8.0384279049836,282.45049706494,kilometers
0,iss,25544,38.122432965655,-18.134066522496,420.92738850154,27594.578083903,daylight,4512.1785907733,2021-10-13 16:56:51,2459501.2061458,-8.0385572031924,282.3254765881,kilometers
0,iss,25544,36.867125795287,-16.295810585742,420.71360577533,27594.444909589,daylight,4511.0921860063,2021-10-13 16:57:22,2459501.2065046,-8.0386908110853,282.19628878468,kilometers
0,iss,25544,35.580084615263,-14.521584406127,420.50390918522,27594.283205022,daylight,4510.0262362816,2021-10-13 16:57:53,2459501.2068634,-8.0388244189034,282.06710081385,kilometers
0,iss,25544,34.306608545594,-12.862263937649,420.30645051873,27594.097796099,daylight,4509.022214723,2021-10-13 16:58:23,2459501.2072106,-8.0389537164264,281.94208033785,kilometers
0,iss,25544,32.963983509427,-11.20382244847,420.10970437545,27593.874531259,daylight,4508.0215450529,2021-10-13 16:58:54,2459501.2075694,-8.0390873236023,281.81289253526,kilometers
0,iss,25544,31.596297834215,-9.5990695467231,419.92203249967,27593.617287976,daylight,4507.0667756371,2021-10-13 16:59:25,2459501.2079282,-8.0392209305412,281.68370473297,kilometers
0,iss,25544,30.205513795075,-8.0446105979665,419.74509878172,27593.324312696,daylight,4506.166410172,2021-10-13 16:59:56,2459501.208287,-8.0393545372403,281.55451693097,kilometers
0,iss,25544,28.839328050393,-6.5850632087486,419.58564196573,27593.005172746,daylight,4505.3547918517,2021-10-13 17:00:26,2459501.2086343,-8.0394838338426,281.42949645607,kilometers
0,iss,25544,27.408330683146,-5.1199966655482,419.43459698946,27592.637016761,daylight,4504.5858245688,2021-10-13 17:00:57,2459501.2089931,-8.0396174400644,281.30030865462,kilometers
0,iss,25544,25.959330014523,-3.6956925408248,419.29905426042,27592.228335901,daylight,4503.8956427678,2021-10-13 17:01:28,2459501.2093519,-8.0397510462278,281.17112068581,kilometers
0,iss,25544,24.541349202005,-2.3533232034988,419.18407408483,27591.792899859,daylight,4503.3100641877,2021-10-13 17:01:58,2459501.2096991,-8.039880342136,281.04610021171,kilometers
0,iss,25544,23.061227580198,-1.0005850943515,419.08341171557,27591.300384428,daylight,4502.797328104,2021-10-13 17:02:29,2459501.2100579,-8.0400139476516,280.91691241113,kilometers
0,iss,25544,21.567298417003,0.31996070414498,419.00257570666,27590.763407172,daylight,4502.3855285124,2021-10-13 17:03:00,2459501.2104167,-8.0401475529275,280.78772461083,kilometers
0,iss,25544,20.060810271273,1.6109846405017,418.94288504352,27590.180884304,daylight,4502.0814193446,2021-10-13 17:03:31,2459501.2107755,-8.0402811579608,280.65853681081,kilometers
0,iss,25544,18.592070767169,2.8346724755082,418.90641823898,27589.572896012,daylight,4501.8956176793,2021-10-13 17:04:01,2459501.2111227,-8.0404104529509,280.53351633783,kilometers
0,iss,25544,17.064250673132,4.0750071501537,418.89186138032,27588.898132469,daylight,4501.82144656,2021-10-13 17:04:32,2459501.2114815,-8.040544057515,280.40432853838,kilometers
0,iss,25544,15.527188084336,5.2931585631366,418.90184964313,27588.175459976,daylight,4501.872339612,2021-10-13 17:05:03,2459501.2118403,-8.0406776620125,280.27514057156,kilometers
0,iss,25544,14.031862861808,6.4530525977834,418.93578091075,27587.430031912,daylight,4502.0452238786,2021-10-13 17:05:33,2459501.2121875,-8.0408069563166,280.1501200994,kilometers
0,iss,25544,12.479524787576,7.6341758084751,418.99673666605,27586.611849386,daylight,4502.3557811486,2021-10-13 17:06:04,2459501.2125463,-8.0409405601662,280.0209323008,kilometers
0,iss,25544,10.920816518942,8.7997050918869,419.0847307002,27585.744841067,daylight,4502.8040469733,2021-10-13 17:06:35,2459501.2129051,-8.0410741637761,279.89174450249,kilometers
0,iss,25544,9.4071641974434,9.9147552558643,419.19620538587,27584.859354862,daylight,4503.3718516508,2021-10-13 17:07:05,2459501.2132523,-8.0412034573913,279.76672403116,kilometers
0,iss,25544,7.8384982713716,11.055641063087,419.33906705915,27583.896584636,daylight,4504.0994008194,2021-10-13 17:07:36,2459501.2136111,-8.0413370605292,279.63753623342,kilometers
0,iss,25544,6.2660281624788,12.186973337407,419.51041089283,27582.885681418,daylight,4504.9718117907,2021-10-13 17:08:07,2459501.2139699,-8.0414706634328,279.50834843597,kilometers
0,iss,25544,4.7414311106431,13.274549221992,419.70356554232,27581.862137504,daylight,4505.9550275347,2021-10-13 17:08:37,2459501.2143171,-8.0415999563537,279.38332796545,kilometers
0,iss,25544,3.1638462214272,14.392739690644,419.93150625009,27580.758503801,daylight,4507.1149786817,2021-10-13 17:09:08,2459501.2146759,-8.0417335589557,279.2541400009,kilometers
0,iss,25544,1.5848428092017,15.507069028651,420.18822595461,27579.609143236,daylight,4508.4209457612,2021-10-13 17:09:39,2459501.2150347,-8.0418671611419,279.12495220429,kilometers
0,iss,25544,0.0052001126320663,16.61941491134,420.47355694408,27578.415257878,daylight,4509.8719214276,2021-10-13 17:10:10,2459501.2153935,-8.0420007630936,278.99576440798,kilometers
0,iss,25544,-1.5233636376246,17.695749494447,420.7766397965,27577.218809627,daylight,4511.4125465451,2021-10-13 17:10:40,2459501.2157407,-8.0421300550936,278.87074393857,kilometers
0,iss,25544,-3.1019967062924,18.809644879056,421.11725315742,27575.941587572,daylight,4513.1431809658,2021-10-13 17:11:11,2459501.2160995,-8.0422636565734,278.74155614283,kilometers
0,iss,25544,-4.678961812916,19.92710419023,421.48517739662,27574.624570228,daylight,4515.0116715734,2021-10-13 17:11:42,2459501.2164583,-8.0423972578078,278.61236834736,kilometers
0,iss,25544,-6.202728625264,21.013687596379,421.86657338709,27573.314005984,daylight,4516.9475831524,2021-10-13 17:12:12,2459501.2168056,-8.0425265491215,278.48734787878,kilometers
0,iss,25544,-7.774107218088,22.143693059564,422.28605547878,27571.92462349,daylight,4519.0756464202,2021-10-13 17:12:43,2459501.2171644,-8.042660150057,278.35815991621,kilometers
0,iss,25544,-9.3414460690894,23.282933844776,422.73037339041,27570.501848567,daylight,4521.3283712555,2021-10-13 17:13:14,2459501.2175231,-8.042793750585,278.22897212161,kilometers
0,iss,25544,-10.853598814004,24.3960798036,423.18298370304,27569.095537834,daylight,4523.6217320238,2021-10-13 17:13:44,2459501.2178704,-8.042923041207,278.10395165384,kilometers
0,iss,25544,-12.410543730244,25.559305549958,423.67288706683,27567.614542913,daylight,4526.1024574154,2021-10-13 17:14:15,2459501.2182292,-8.0430566412602,277.9747638598,kilometers
0,iss,25544,-13.96091151176,26.737768129669,424.18405412857,27566.108089815,daylight,4528.6890878852,2021-10-13 17:14:46,2459501.218588,-8.0431902410734,277.84557606604,kilometers
0,iss,25544,-15.45414431923,27.894730108315,424.6976312128,27564.628803596,daylight,4531.2860984699,2021-10-13 17:15:16,2459501.2189352,-8.043319531009,277.72055559911,kilometers
0,iss,25544,-16.988864259217,29.109460678425,425.24636362614,27563.081108486,daylight,4534.058872435,2021-10-13 17:15:47,2459501.219294,-8.0434531303502,277.59136780592,kilometers
0,iss,25544,-18.51417960399,30.345958598966,425.81181438932,27561.517221349,daylight,4536.9139600498,2021-10-13 17:16:18,2459501.2196528,-8.0435867296246,277.46217984535,kilometers
0,iss,25544,-19.980351483991,31.565508148766,426.37331952679,27559.991550365,daylight,4539.7469548554,2021-10-13 17:16:48,2459501.22,-8.0437160188685,277.33715937923,kilometers
0,iss,25544,-21.48405881609,32.851789633553,426.96655549675,27558.405777169,daylight,4542.7376980213,2021-10-13 17:17:19,2459501.2203588,-8.0438496174975,277.2079715869,kilometers
0,iss,25544,-22.975098774373,34.167087372433,427.57115699214,27556.814152838,eclipsed,4545.7832651524,2021-10-13 17:17:50,2459501.2207176,-8.0439832158867,277.07878379484,kilometers
0,iss,25544,-24.452246630267,35.514036686851,428.18517371999,27555.220349026,eclipsed,4548.8737086112,2021-10-13 17:18:21,2459501.2210764,-8.0441168140359,276.94959600308,kilometers
0,iss,25544,-25.867293855646,36.850253123091,428.78645478792,27553.679410083,eclipsed,4551.8975651678,2021-10-13 17:18:51,2459501.2214236,-8.0442461023612,276.82457553808,kilometers
0,iss,25544,-27.313231839143,38.267587995192,429.41307912225,27552.092310588,eclipsed,4555.0462610547,2021-10-13 17:19:22,2459501.2217824,-8.0443797000355,276.69538774687,kilometers
0,iss,25544,-28.741169924209,39.725023931577,430.04301001891,27550.514310252,eclipsed,4558.2088899406,2021-10-13 17:19:53,2459501.2221412,-8.0445132974726,276.56619995596,kilometers
0,iss,25544,-30.1044311026,41.176513056054,430.65375728309,27548.999532829,eclipsed,4561.2726434724,2021-10-13 17:20:23,2459501.2224884,-8.0446425852819,276.44117932411,kilometers
0,iss,25544,-31.492263579891,42.721896554588,431.28393243306,27547.450796578,eclipsed,4564.4312165362,2021-10-13 17:20:54,2459501.2228472,-8.0447761822467,276.31199153377,kilometers
0,iss,25544,-32.857112353582,44.316764024058,431.91101079079,27545.922728273,eclipsed,4567.5716132479,2021-10-13 17:21:25,2459501.223206,-8.0449097789717,276.18280374371,kilometers
0,iss,25544,-34.154245757858,45.91044658374,432.51285812935,27544.467302482,eclipsed,4570.5831683148,2021-10-13 17:21:55,2459501.2235532,-8.0450390659158,276.05778328035,kilometers
0,iss,25544,-35.468144203289,47.612503247142,433.12747848322,27542.991262111,eclipsed,4573.6561306478,2021-10-13 17:22:26,2459501.223912,-8.0451726621685,275.92859549085,kilometers
0,iss,25544,-36.752968527755,49.374124066703,433.73255040521,27541.547373236,eclipsed,4576.6788834085,2021-10-13 17:22:57,2459501.2242708,-8.0453062581812,275.79940770165,kilometers
0,iss,25544,-37.966461274823,51.138880518878,434.30699562778,27540.18423785,eclipsed,4579.5463718037,2021-10-13 17:23:27,2459501.2246181,-8.0454355444389,275.67438723912,kilometers
0,iss,25544,-39.187094656163,53.027745585304,434.88705768496,27538.814597242,eclipsed,4582.4396659303,2021-10-13 17:23:58,2459501.2249769,-8.0455691401525,275.54519928281,kilometers
0,iss,25544,-40.371242892668,54.98624419332,435.45131846496,27537.488128802,eclipsed,4585.251996747,2021-10-13 17:24:29,2459501.2253356,-8.0457027354529,275.41601149446,kilometers
0,iss,25544,-41.479802402388,56.950848501564,435.98043075143,27536.248891249,eclipsed,4587.8872230518,2021-10-13 17:24:59,2459501.2256829,-8.0458320210186,275.29099103275,kilometers
0,iss,25544,-42.583777094332,59.055379937788,436.50775925064,27535.017613799,eclipsed,4590.511718742,2021-10-13 17:25:30,2459501.2260417,-8.0459656158468,275.16180324496,kilometers
0,iss,25544,-43.642431297298,61.238139677183,437.01347384401,27533.839692164,eclipsed,4593.0269141482,2021-10-13 17:26:01,2459501.2264005,-8.0460992104349,275.03261545746,kilometers
0,iss,25544,-44.652480522267,63.501282792116,437.49575395783,27532.718309383,eclipsed,4595.4239830736,2021-10-13 17:26:32,2459501.2267593,-8.046232804783,274.90342767025,kilometers
0,iss,25544,-45.580451012431,65.769458401987,437.93852665574,27531.689794125,eclipsed,4597.6233380842,2021-10-13 17:27:02,2459501.2271065,-8.0463620894298,274.77840720965,kilometers
0,iss,25544,-46.484775975942,68.194755406321,438.36970581601,27530.688382398,eclipsed,4599.7638643401,2021-10-13 17:27:33,2459501.2274653,-8.0464956834787,274.64921925533,kilometers
0,iss,25544,-47.330059239924,70.702960705164,438.77256383072,27529.752051703,eclipsed,4601.7626894509,2021-10-13 17:28:04,2459501.2278241,-8.0466292771118,274.52003146896,kilometers
0,iss,25544,-48.088427151034,73.208345344191,439.13409585417,27528.910279937,eclipsed,4603.555563444,2021-10-13 17:28:34,2459501.2281713,-8.0467585610692,274.39501100919,kilometers
0,iss,25544,-48.806896158369,75.875967715346,439.47709888446,27528.109236984,eclipsed,4605.2557575987,2021-10-13 17:29:05,2459501.2285301,-8.0468921542353,274.2658232234,kilometers
0,iss,25544,-49.455583336296,78.620385491385,439.78780769385,27527.380240516,eclipsed,4606.7952105596,2021-10-13 17:29:36,2459501.2288889,-8.0470257471559,274.13663543789,kilometers
0,iss,25544,-50.013657394145,81.345085107272,440.05670234596,27526.745196034,eclipsed,4608.12697893,2021-10-13 17:30:06,2459501.2292361,-8.0471550304239,274.01161497894,kilometers
0,iss,25544,-50.515162733563,84.225911510521,440.30075240023,27526.163461018,eclipsed,4609.335288801,2021-10-13 17:30:37,2459501.2295949,-8.0472886228749,273.88242719399,kilometers
0,iss,25544,-50.937324194535,87.165839522532,440.50959524373,27525.658929981,eclipsed,4610.3689761018,2021-10-13 17:31:08,2459501.2299537,-8.0474222150858,273.75323940934,kilometers
0,iss,25544,-51.267849329629,90.059032181457,440.67749792546,27525.245406491,eclipsed,4611.1998196608,2021-10-13 17:31:38,2459501.2303009,-8.0475514978347,273.62821878354,kilometers
0,iss,25544,-51.52662799767,93.088722593363,440.81508040617,27524.896366495,eclipsed,4611.8804906671,2021-10-13 17:32:09,2459501.2306597,-8.047685089576,273.49903099946,kilometers
0,iss,25544,-51.699589580872,96.148311598487,440.91571077673,27524.627706597,eclipsed,4612.3782678301,2021-10-13 17:32:40,2459501.2310185,-8.047818681069,273.36984321564,kilometers
0,iss,25544,-51.784152063035,99.12662952978,440.97761631687,27524.444816259,eclipsed,4612.6844563302,2021-10-13 17:33:10,2459501.2313657,-8.0479479629606,273.24482275835,kilometers
0,iss,25544,-51.785368795558,102.21033413269,441.00475533362,27524.3358615,eclipsed,4612.8186796495,2021-10-13 17:33:41,2459501.2317245,-8.0480815539867,273.11563497512,kilometers
0,iss,25544,-51.699007047938,105.28798949664,440.99442844097,27524.308379334,eclipsed,4612.7676057856,2021-10-13 17:34:12,2459501.2320833,-8.0482151447726,272.98644719217,kilometers
0,iss,25544,-51.532602751331,108.24908960369,440.94886319389,27524.359256191,eclipsed,4612.5422447742,2021-10-13 17:34:42,2459501.2324306,-8.0483444259693,272.86142673569,kilometers
0,iss,25544,-51.276202332112,111.27962272429,440.86526282963,27524.491549097,eclipsed,4612.1287307871,2021-10-13 17:35:13,2459501.2327894,-8.0484780164587,272.73223878564,kilometers
0,iss,25544,-50.935663376947,114.26957011722,440.74493046422,27524.704294816,eclipsed,4611.5334486028,2021-10-13 17:35:44,2459501.2331481,-8.0486116065265,272.60305100353,kilometers
